BJD	Res	err
5.753602114932166296e+04	2.592470976969281082e-01	2.467451272367260084e-01
5.753714581971090229e+04	-3.012978250824716042e-01	2.496646238748206903e-01
5.754407358966911852e+04	-1.488948296336616295e-01	2.472563412321638621e-01
5.754487218439547723e+04	-5.860554004095490654e-01	2.635704459376113640e-01
5.754595904663584224e+04	4.966358651508073763e-01	2.529279374088779231e-01
5.754701727574120741e+04	-2.263912281191267084e-01	2.528357494027686503e-01
5.754822849380992557e+04	-3.174069528702290199e-01	2.651933179306155686e-01
5.754909622867717553e+04	2.248527151034096505e-01	2.484232188318055978e-01
5.754994140885226807e+04	-1.296840449839606890e-01	2.553881721338766564e-01
5.755104363625435508e+04	-1.383916971730059231e-02	2.497920563990727594e-01
5.755202815382521658e+04	-4.650672148812162732e-01	2.516282785353491924e-01
5.755299955529756699e+04	3.661162133713560252e-01	2.513422008821805109e-01
5.755400356239650137e+04	2.017773688457822345e-01	2.502684167395577419e-01
5.755491395682939765e+04	-6.802815774820913930e-01	2.581196512328695625e-01
5.755587727620040823e+04	-1.187859455852020574e-01	2.639513966290069624e-01
5.755706548580297385e+04	2.697436709971441360e-01	2.496858322070129033e-01
5.755802393437797582e+04	-2.455530478110148351e-01	2.500131155591464593e-01
5.755991654791399924e+04	4.695416865422430419e-02	2.617123211717619635e-01
5.756091147412321152e+04	-2.002864596365014904e-01	2.790906967600890742e-01
5.756211001873706846e+04	-3.604072370440576378e-01	2.664669232065920990e-01
5.756715466868032672e+04	-8.749404990089715284e-02	2.548673236307338885e-01
5.756812919920565037e+04	-1.221808980786391885e-01	2.527695645920105538e-01
5.756925132112118445e+04	-1.043806975304448770e-01	2.758477679699952168e-01
5.757114246390038170e+04	1.340097599112510807e-01	2.548493649808656891e-01
5.757196904835025634e+04	-1.773087489872011702e-01	2.567056687783427216e-01
5.757303913045299123e+04	-4.933709987322743018e-02	2.529145454853854447e-01
5.757398506101049861e+04	-2.137697247548828727e-01	2.542645185699961008e-01
5.757710565541387768e+04	4.763172756645417394e-02	2.526881550382154007e-01
5.757802457860420691e+04	-4.997535189183395232e-01	2.525285210999141383e-01
5.758207341696273215e+04	-3.663109193180389411e-01	2.518842279268235229e-01
5.758290074503495271e+04	-1.972837172511532344e-01	2.788947684813048444e-01
5.758505369772802806e+04	2.941876334526085657e-01	2.748527238665280925e-01
5.758619458747888712e+04	6.728082032294935289e-02	2.906337012838072775e-01
5.758716493511012959e+04	-1.017214710418556933e-01	2.570744609032394323e-01
5.758802168761626672e+04	-4.461515991968667549e-01	2.550361252879593255e-01
5.758888113703740964e+04	7.649568060274134496e-01	2.781099635071489495e-01
5.759106345508817321e+04	-4.343495338918614834e-01	2.958878179463134139e-01
5.759196758506730839e+04	-3.968910840928572270e-01	2.981487312162090508e-01
5.759304090815815289e+04	1.286290258814091203e-01	2.674088709060239988e-01
5.759395444633371517e+04	-2.383585339803744318e-01	2.747735191829914769e-01
5.759684970819564478e+04	-4.190505209011661236e-01	3.440233450528045189e-01
5.759790455097411905e+04	2.693715236662086454e-01	2.901107506302912364e-01
5.759885786198528513e+04	-3.934365464303368753e-01	2.895754917552155194e-01
5.760010594305113773e+04	-3.332903822606141375e-01	2.768432833148811167e-01
5.760091518600507698e+04	-6.534011171862630363e-02	3.022005068444380549e-01
5.760204808159654931e+04	-5.058950720276556012e-01	2.587926980906929963e-01
5.760293135218974203e+04	9.315771479886905126e-01	2.635046570663039378e-01
5.760385330721769424e+04	-5.107121162612315857e-01	2.764069116893193567e-01
5.760500418120237009e+04	-2.015780065235901475e-01	2.824278657382338631e-01
5.760685064644357044e+04	-5.152423746718426401e-01	3.644837403690457944e-01
5.760784435736531304e+04	7.461021259665301386e-02	3.125390777084749439e-01
5.760899418960297771e+04	6.192763542273240773e-01	2.620021731443747393e-01
5.761002709803861217e+04	-7.763953915959262986e-01	2.728607365026733400e-01
5.761397224106359499e+04	-6.717088540019489074e-01	2.674709484430697337e-01
5.761488052381110174e+04	-1.286395859699211996e-01	2.678429791515172242e-01
5.761700769548760582e+04	4.978718798777492793e-01	2.541542220974837840e-01
5.761803083072757727e+04	2.525795111939999060e-02	2.538170826999517904e-01
5.761910084565499710e+04	-1.943282844664224740e-01	2.505376021433188272e-01
5.762014512969579664e+04	-6.542417587209001795e-01	2.559723870312859417e-01
5.762101336721856205e+04	2.077368351143036307e-01	2.542812851200502711e-01
5.762295897651654377e+04	1.021665113555911830e-01	2.699571204804175895e-01
5.762399710704420431e+04	-2.221508235186746560e-01	2.667606407495032861e-01
5.762613711658005195e+04	-1.107204398377348298e-01	2.539505689190934556e-01
5.762711244403936871e+04	1.180208523643671015e-01	2.527504375312866203e-01
5.762792555841694411e+04	-5.827167829747850192e-01	3.253757109383883517e-01
5.763014019060130522e+04	-5.435883130338510227e-01	3.046162942107616955e-01
5.763102223904115817e+04	6.867039594467456709e-01	2.645434786989804832e-01
5.763422346636503062e+04	-4.877962386497074476e-01	2.759103593793357234e-01
5.763588511679249496e+04	-7.047997204112590452e-01	2.739461994728825123e-01
5.763705418471936719e+04	2.143760499344722348e-01	2.552528814140411217e-01
5.763805222087709262e+04	5.620169619312633813e-01	2.538056595213498134e-01
5.763908896134346287e+04	-5.443721667642336115e-01	2.575344596387275642e-01
5.764012662455676764e+04	9.912006071547807551e-02	2.601598615481652832e-01
5.764113491525562858e+04	1.435130835059936771e-01	2.614870511602756520e-01
5.764215998658012541e+04	-1.534395427657102573e-01	2.602021583716213615e-01
5.764406767281886277e+04	-3.338817306502050997e-02	2.666253175391935515e-01
5.764516455296331696e+04	-4.846299054207605650e-01	2.673550190422159245e-01
5.764608565801179066e+04	6.281398319750479686e-01	2.503516851291583412e-01
5.764714667590917088e+04	-3.820883969004285063e-01	2.545612137092975735e-01
5.764786274857041280e+04	-9.460921384723235406e-01	2.749208235861101968e-01
5.764905393577834184e+04	-1.139369129714111750e-01	2.514624602938133058e-01
5.765008464869584714e+04	-1.642235101753897197e-01	2.520347799922906806e-01
5.765102943475004577e+04	3.303814028505200895e-01	2.520897381285474581e-01
5.765389978566686477e+04	-8.235951122463802676e-01	2.675119073019853189e-01
5.765509361630025523e+04	3.243693934858953298e-01	2.506357249632977235e-01
5.765601933330369502e+04	4.476603764541238206e-01	2.514038055408465144e-01
5.765695122422647546e+04	-3.599021026725779393e-01	2.563426758744414280e-01
5.765788263197246852e+04	4.403829254196978127e-02	2.698892989080006743e-01
5.765889512496081443e+04	-8.118290069965183875e-01	2.670357694366381485e-01
5.766096116685865127e+04	1.096680929700823981e-01	2.595227007587492807e-01
5.766397501984203700e+04	-4.747267876169445344e-01	2.517418395158212419e-01
5.766809669133147690e+04	-6.006076542840190768e-01	2.563524478445347032e-01
5.767113183184869558e+04	1.689358400553260253e-01	2.568826261163240643e-01
5.767311278449150268e+04	1.127035790037211882e-02	2.548081576810861670e-01
5.767516679496151482e+04	-1.025270309867920560e-01	2.633513164833735654e-01
5.767592402414281241e+04	-2.143132666326721392e-01	2.706505605759574329e-01
5.769096347315367166e+04	-5.799424759970861487e-03	2.581340956743126136e-01
5.769988893022521370e+04	3.277739159544523773e-02	2.812843743881046632e-01
5.770093621725602861e+04	2.413071384381595408e-01	2.639381134334267687e-01
5.770214208906410931e+04	-6.928367647793152173e-01	2.648722450382080540e-01
5.770315391201513557e+04	-4.081751634796404460e-01	2.674114657340404544e-01
5.770408915387626621e+04	4.026045932707233987e-02	2.579430953004124283e-01
5.770601144931394083e+04	2.226656901316630410e-01	2.573672621946900274e-01
5.770914054572659370e+04	-1.553530728271965700e-01	2.703032147756264103e-01
5.771909878420423775e+04	-2.928554011676283153e-01	2.607065611737111044e-01
5.771999088318214490e+04	-6.096123467820291353e-02	2.603480128266283944e-01
5.772306707531688153e+04	6.920131465483336797e-02	2.597788657661694867e-01
5.772805388435740315e+04	-3.393015568248074487e-01	2.602356295804369446e-01
5.772904548832178261e+04	5.894688402407268768e-01	2.594436430417469963e-01
5.773105045942693687e+04	-3.797305035822375885e-01	2.597211187920297482e-01
5.773314386187310447e+04	-4.827285146429289853e-01	2.683256925717985020e-01
5.773400620847655955e+04	2.107735189775183926e-01	2.568727738495574786e-01
5.773600952689809492e+04	-3.637603714923187681e-01	2.568711174834657496e-01
5.773697794537823938e+04	-3.263308954940669082e-02	2.436038798902894209e-01
5.773807017627986352e+04	-1.031359228723260912e-02	2.535027438810764644e-01
5.773903011463936127e+04	-4.234412793928328256e-01	2.537274204633920838e-01
5.775005882862828730e+04	-4.439217479625199303e-01	2.822189957086656542e-01
5.775700438329733879e+04	-3.273282741386651651e-01	2.576279697860776596e-01
5.775997528764689923e+04	-9.262585100925946335e-02	2.699965981776970003e-01
5.776300933560136036e+04	-4.683842872231451793e-01	2.623779533060227043e-01
5.776408968651931355e+04	3.080303482205124510e-01	2.599084330886199390e-01
5.776913625712603971e+04	2.459109494161708653e-01	2.704986563824968715e-01
5.777009135582054296e+04	-3.549237300278349494e-01	2.640167396687174151e-01
5.777293055611798627e+04	7.665915161059331240e-01	2.798035240795012646e-01
5.777394901874445350e+04	-8.661019340939049016e-01	2.774731510498475995e-01
5.777497904243520316e+04	-5.594974173809248441e-01	2.660903958225991350e-01
5.777706281731610216e+04	1.815140097126004548e-01	2.613835518171929162e-01
5.777813123728211940e+04	3.032654295810033318e-01	2.657569400041728813e-01
5.777891405756099266e+04	-3.010768272245911703e-01	2.814835566238120257e-01
5.778802617254096549e+04	-1.113760531479215388e-01	2.622924092397371232e-01
5.778892426221027563e+04	-3.224134478472251431e-02	2.773263014358728351e-01
5.778991683228460170e+04	-7.400389510004146132e-01	2.802027054035403641e-01
5.779095278108432831e+04	3.427501931247718403e-01	2.698111056942524844e-01
