BJD	RV	RVerr	RHK	RHKerr	S	Serr	BIS	BISerr	FWHM	FWHMerr	Constrast	Contrasterr
5.756805398172271816e+04	-1.850433333333333152e+01	1.258785884159715762e-01	-4.990866666666666340e+00	8.082903768654760290e-04	1.612056666666666638e-01	1.314436930569300643e-04	-9.204429615889070249e+01	2.517571768319433745e-01	7.782828333333333831e+03	2.517571768319433745e-01	6.012291633333333607e+01	1.967349576535711280e-03
5.756911321225958091e+04	-1.891033333333333033e+01	1.266154626886296097e-01	-4.993066666666666542e+00	8.082903768654760290e-04	1.608473333333333422e-01	1.329832905125886598e-04	-9.201648728285630341e+01	2.532309253772593860e-01	7.784858666666666977e+03	2.532309253772593860e-01	6.011301733333333885e+01	1.978039430006563355e-03
5.757117630035611364e+04	-1.772299999999999898e+01	1.288211954364961997e-01	-4.990566666666666151e+00	8.472176684759224466e-04	1.612546666666666573e-01	1.374101726785741042e-04	-9.121058728089957413e+01	2.576423908729923995e-01	7.785463999999999942e+03	2.576423908729923995e-01	6.010317866666667186e+01	2.012067906944141945e-03
5.757194259739195695e+04	-1.708699999999999974e+01	1.294074459310605441e-01	-4.989899999999999558e+00	8.082903768654760290e-04	1.613626666666666543e-01	1.364473850569840904e-04	-9.114789216018370155e+01	2.588148918621210881e-01	7.783845000000000255e+03	2.588148918621210881e-01	6.010715466666666629e+01	2.021811249115299663e-03
5.757287384778645355e+04	-1.751133333333333653e+01	1.336048929143007491e-01	-4.990533333333332600e+00	8.660254037844385870e-04	1.612559999999999827e-01	1.431836427653506436e-04	-9.147848509182840360e+01	2.672097858286016092e-01	7.784019000000000233e+03	2.672097858286016092e-01	6.012012066666667209e+01	2.087824086812546578e-03
5.757409789613213798e+04	-1.869533333333333402e+01	1.259735295373163033e-01	-4.987833333333333563e+00	8.082903768654760290e-04	1.617046666666666355e-01	1.320210420938857656e-04	-9.115812562525643159e+01	2.519470590746326066e-01	7.784958999999999833e+03	2.519470590746326066e-01	6.010830399999999685e+01	1.967978197299036919e-03
5.757695156671685982e+04	-1.835566666666666791e+01	1.288442820777252751e-01	-4.987966666666665994e+00	8.082903768654760290e-04	1.616846666666666710e-01	1.358700359412135590e-04	-9.133830292697757613e+01	2.576885641554506612e-01	7.782240333333332273e+03	2.576885641554506612e-01	6.013070633333333603e+01	2.014394188869520364e-03
5.757805844104384596e+04	-1.912566666666666393e+01	1.257278146923591633e-01	-4.987166666666666970e+00	8.082903768654760290e-04	1.618129999999999846e-01	1.318285924137012777e-04	-9.299672718187220255e+01	2.514556293847183266e-01	7.782669999999999163e+03	2.514556293847183266e-01	6.012529800000000790e+01	1.965421724081393116e-03
5.758203460308636568e+04	-1.706366666666666632e+01	1.266482102937382670e-01	-4.973500000000000476e+00	8.082903768654760290e-04	1.641070000000000029e-01	1.339452624519931682e-04	-9.225729332418553952e+01	2.532964205874763119e-01	7.785555666666667094e+03	2.532964205874763119e-01	6.009567133333333544e+01	1.978234330754865926e-03
5.758294965467250586e+04	-1.583933333333333415e+01	1.360792753196392035e-01	-4.975533333333333808e+00	8.660254037844385870e-04	1.637629999999999919e-01	1.468404273730879520e-04	-9.134294735409686439e+01	2.721585506392784626e-01	7.788344666666666853e+03	2.721585506392784626e-01	6.008743000000000478e+01	2.124514219646299936e-03
5.758505369772802806e+04	-1.435666666666666735e+01	1.374263619332638520e-01	-4.970366666666667044e+00	8.660254037844385870e-04	1.646460000000000146e-01	1.491490678631430340e-04	-8.967358781892302488e+01	2.748527238665280925e-01	7.789051666666666279e+03	2.748527238665280925e-01	6.007615566666666496e+01	2.145036054320756565e-03
5.758619458747888712e+04	-1.819733333333333647e+01	1.453168506419035555e-01	-4.976600000000000357e+00	9.814954576223638115e-04	1.635820000000000052e-01	1.632040304513205200e-04	-8.947188207412800409e+01	2.906337012838072775e-01	7.790822333333332608e+03	2.906337012838072775e-01	6.008182699999999699e+01	2.267937036336808813e-03
5.758722499304435769e+04	-1.634866666666666291e+01	1.334803295294934578e-01	-4.974033333333333751e+00	8.660254037844385870e-04	1.640179999999999971e-01	1.462653600670902351e-04	-8.953100979814969662e+01	2.669606590589869155e-01	7.790855999999999767e+03	2.669606590589869155e-01	6.008410299999999893e+01	2.083321107880674403e-03
5.758815714349479822e+04	-1.747566666666666890e+01	1.285693557588377389e-01	-4.977300000000000502e+00	8.082903768654760290e-04	1.634603333333333464e-01	1.374093640671309466e-04	-8.902919316093259283e+01	2.571387115176754778e-01	7.788122999999999593e+03	2.571387115176754778e-01	6.010332866666666973e+01	2.008075072208820745e-03
5.758908411801484181e+04	-1.859666666666666757e+01	1.330868030513195077e-01	-4.979233333333333178e+00	8.660254037844385870e-04	1.631366666666666798e-01	1.426055164898375465e-04	-8.966382792678876967e+01	2.661736061026390154e-01	7.787603999999999360e+03	2.661736061026390154e-01	6.011645833333333400e+01	2.079269468383639942e-03
5.759111080601879803e+04	-1.975600000000000023e+01	1.508016424653101928e-01	-4.989033333333332543e+00	1.039230484541326478e-03	1.614993333333333558e-01	1.695546454031200635e-04	-9.128586094201949663e+01	3.016032849306202190e-01	7.784943333333333612e+03	3.016032849306202190e-01	6.015015199999999851e+01	2.358284012769481207e-03
5.759207659684157989e+04	-2.040166666666666728e+01	1.464617287833261672e-01	-4.991333333333333400e+00	9.814954576223638115e-04	1.611296666666666433e-01	1.626205535731706047e-04	-9.198547142085756434e+01	2.929234575666525564e-01	7.783962333333332936e+03	2.929234575666525564e-01	6.015602133333333512e+01	2.290984300868099347e-03
5.759304466576708364e+04	-2.069100000000000250e+01	1.334903141282940686e-01	-4.991133333333332978e+00	8.660254037844385870e-04	1.611609999999999709e-01	1.426062956378699076e-04	-9.211731208070720811e+01	2.669806282565879152e-01	7.783474666666666053e+03	2.669806282565879152e-01	6.014473699999999923e+01	2.087869617033799498e-03
5.759388307816546148e+04	-1.999466666666666370e+01	1.412795580895636338e-01	-4.996766666666666801e+00	9.626352718795767828e-04	1.602396666666666691e-01	1.547320264198721038e-04	-9.192565069845009873e+01	2.825591161791274897e-01	7.784275666666667348e+03	2.825591161791274897e-01	6.014511100000000710e+01	2.209519344866363397e-03
5.759687106564355054e+04	-2.027866666666666617e+01	1.608867067185681676e-01	-4.994333333333333513e+00	1.135781669160054611e-03	1.606343333333333234e-01	1.857558134277961619e-04	-9.266082634878326019e+01	3.217734134371360022e-01	7.785070333333333110e+03	3.217734134371360022e-01	6.014851266666666874e+01	2.516221106742939917e-03
5.759816431143171940e+04	-1.904366666666666674e+01	1.461224990508428190e-01	-4.995566666666666933e+00	1.001110494512080307e-03	1.604336666666666689e-01	1.631992647042258989e-04	-9.293001099953671940e+01	2.922449981016860265e-01	7.783214333333333343e+03	2.922449981016860265e-01	6.015172433333333402e+01	2.286048876428676321e-03
5.759920437732095888e+04	-1.966600000000000037e+01	1.345113086513131384e-01	-4.993366666666666731e+00	9.049247973665484239e-04	1.607979999999999965e-01	1.466477260497262480e-04	-9.328159270339557452e+01	2.690226173026266654e-01	7.783321666666666715e+03	2.690226173026266654e-01	6.013416066666667348e+01	2.103798245015462386e-03
5.760009843178409210e+04	-1.957466666666666910e+01	1.383992577086954612e-01	-4.992866666666667008e+00	9.237604307034012535e-04	1.608746666666666658e-01	1.504962162684202090e-04	-9.300959276951107313e+01	2.767985154173907558e-01	7.782861333333333278e+03	2.767985154173907558e-01	6.013514200000000187e+01	2.164816911191492013e-03
5.760097808593074296e+04	-2.083066666666666933e+01	1.430161727555826490e-01	-4.993333333333333179e+00	9.626352718795767828e-04	1.608006666666666751e-01	1.562725539277806490e-04	-9.236336645979116611e+01	2.860323455111656865e-01	7.784283666666666250e+03	2.860323455111656865e-01	6.013382333333333207e+01	2.236611418300589373e-03
5.760198761332853610e+04	-1.922833333333333528e+01	1.315398191032801367e-01	-4.991433333333333167e+00	8.660254037844385870e-04	1.611136666666666828e-01	1.399114799515115538e-04	-9.186067837999540586e+01	2.630796382065603845e-01	7.785072666666666009e+03	2.630796382065603845e-01	6.012468400000000202e+01	2.056652929067219384e-03
5.760302169861594302e+04	-2.008099999999999952e+01	1.286988700202418012e-01	-4.991866666666666674e+00	8.082903768654760290e-04	1.610399999999999887e-01	1.358700359412135590e-04	-9.187922925706077137e+01	2.573977400404838245e-01	7.783684000000000196e+03	2.573977400404838245e-01	6.013117899999999594e+01	2.012865246787791124e-03
5.760384955854102736e+04	-1.977033333333332976e+01	1.390009211187278326e-01	-4.993733333333334024e+00	9.237604307034012535e-04	1.607410000000000228e-01	1.531948650140293425e-04	-9.193027505184552695e+01	2.780018422374554987e-01	7.782749666666666599e+03	2.780018422374554987e-01	6.015003466666667009e+01	2.174981606864042401e-03
5.760499664912102162e+04	-1.898633333333333439e+01	1.418261147777963582e-01	-4.992566666666665931e+00	9.433981132056603637e-04	1.609276666666666633e-01	1.547305902385031240e-04	-9.178527260151690825e+01	2.836522295555925499e-01	7.784434666666665180e+03	2.836522295555925499e-01	6.014740400000000164e+01	2.218652636843346931e-03
5.760691697501232557e+04	-1.895833333333333215e+01	1.675102939378032285e-01	-4.993300000000000516e+00	1.244543646839631201e-03	1.608080000000000065e-01	2.011790247515878570e-04	-9.272956680314473488e+01	3.350205878756069011e-01	7.783994999999999891e+03	3.350205878756069011e-01	6.015129133333334011e+01	2.620987480264972292e-03
5.760784435736531304e+04	-1.885999999999999943e+01	1.562695388542375274e-01	-4.993266666666666964e+00	1.135781669160054611e-03	1.608059999999999767e-01	1.818952690118379309e-04	-9.261662850904519928e+01	3.125390777084749439e-01	7.784344333333334362e+03	3.125390777084749439e-01	6.015101933333333051e+01	2.444913964924358678e-03
5.760912942597395886e+04	-1.793000000000000327e+01	1.300999324158773340e-01	-4.982533333333333481e+00	8.279828232249480642e-04	1.625889999999999835e-01	1.395265805023066842e-04	-9.330143231960909134e+01	2.601998648317546681e-01	7.787211666666667043e+03	2.601998648317546681e-01	6.010499899999999940e+01	2.033215707085716476e-03
5.761008732207206049e+04	-1.939233333333333675e+01	1.368057184470330978e-01	-4.982266666666666843e+00	8.660254037844385870e-04	1.626253333333333162e-01	1.487641683261724864e-04	-9.329440532217796545e+01	2.736114368940661956e-01	7.788076000000000022e+03	2.736114368940661956e-01	6.011007833333334105e+01	2.137994728211369076e-03
5.761404751301887154e+04	-1.725933333333333053e+01	1.290969026419405974e-01	-4.977966666666667095e+00	8.082903768654760290e-04	1.633486666666666698e-01	1.376020833175622287e-04	-9.101810109564060269e+01	2.581938052838811948e-01	7.788542333333333772e+03	2.581938052838811948e-01	6.009142266666666643e+01	2.016932336711510163e-03
5.761487675313290674e+04	-1.624200000000000088e+01	1.342367217510866129e-01	-4.977166666666666295e+00	8.660254037844385870e-04	1.634856666666666680e-01	1.462638407505803127e-04	-9.009155211214090286e+01	2.684734435021730592e-01	7.785942666666666810e+03	2.684734435021730592e-01	6.010927933333334039e+01	2.098608994492908667e-03
5.761692111490565003e+04	-2.000499999999999901e+01	1.331450985715256774e-01	-4.981300000000000061e+00	8.660254037844385870e-04	1.627876666666666916e-01	1.441453741501574806e-04	-8.998411512398008938e+01	2.662901971430513548e-01	7.787075666666666621e+03	2.662901971430513548e-01	6.011723500000000087e+01	2.081586813331496189e-03
5.761806474982723739e+04	-1.948799999999999955e+01	1.273954432741554732e-01	-4.985766666666666680e+00	8.082903768654760290e-04	1.620449999999999946e-01	1.352926868352872581e-04	-9.078727139542763780e+01	2.547908865483112795e-01	7.785654333333332943e+03	2.547908865483112795e-01	6.012473466666667576e+01	1.992359728432851335e-03
5.761897651377476723e+04	-2.013700000000000045e+01	1.286340739355374962e-01	-4.987433333333332719e+00	8.082903768654760290e-04	1.617726666666666757e-01	1.368328258212268931e-04	-9.098583096895725930e+01	2.572681478710749925e-01	7.783820999999999003e+03	2.572681478710749925e-01	6.013778166666666181e+01	2.012685363171054596e-03
5.761991968963249383e+04	-1.915199999999999747e+01	1.333322816045770243e-01	-4.989966666666666661e+00	8.660254037844385870e-04	1.613486666666666680e-01	1.441461449748521900e-04	-9.181525260425179624e+01	2.666645632091543816e-01	7.783150333333332128e+03	2.666645632091543816e-01	6.014832266666667238e+01	2.086779863509704690e-03
5.762100209908563556e+04	-2.124866666666666504e+01	1.282082559436810987e-01	-4.992799999999999905e+00	8.279828232249480642e-04	1.608846666666666481e-01	1.358708537136971324e-04	-9.264902234369789369e+01	2.564165118873621974e-01	7.785571666666666715e+03	2.564165118873621974e-01	6.013065433333332521e+01	2.005390941819621981e-03
5.762296273795387970e+04	-2.042699999999999960e+01	1.348716979555910356e-01	-4.994233333333333746e+00	9.049247973665486408e-04	1.606539999999999913e-01	1.456849721526249578e-04	-9.307722758238242022e+01	2.697433959111818491e-01	7.784105333333332965e+03	2.697433959111818491e-01	6.014348333333333585e+01	2.110543340579726628e-03
5.762395696770204086e+04	-1.966133333333333155e+01	1.371928528441716255e-01	-4.990433333333332833e+00	9.237604307034012535e-04	1.612750000000000017e-01	1.493444936305914929e-04	-9.331297791864126623e+01	2.743857056883428625e-01	7.786396999999999935e+03	2.743857056883428625e-01	6.013779033333332791e+01	2.146046342946354886e-03
5.762592857444733090e+04	-1.958466666666666356e+01	1.337398986065513329e-01	-4.988533333333333708e+00	8.660254037844385870e-04	1.615846666666666820e-01	1.454922678357856906e-04	-9.304329033441946706e+01	2.674797972131024992e-01	7.784312000000000808e+03	2.674797972131024992e-01	6.014532333333333014e+01	2.092928874869638949e-03
5.762708990720486327e+04	-1.680199999999999960e+01	1.259648073250926315e-01	-4.985466666666666491e+00	8.082903768654760290e-04	1.620976666666666677e-01	1.339452624519931682e-04	-9.157826000517009390e+01	2.519296146501852629e-01	7.785875000000000000e+03	2.519296146501852629e-01	6.011544366666666406e+01	1.969900372173065493e-03
5.762813575504036271e+04	-1.709099999999999753e+01	1.563383738295517633e-01	-4.986533333333333040e+00	1.096965511460288928e-03	1.619173333333333298e-01	1.807124788164890354e-04	-9.336224449875076914e+01	3.126767476591037487e-01	7.785976333333333059e+03	3.126767476591037487e-01	6.013084100000000376e+01	2.445521067766094365e-03
5.763015144886991038e+04	-1.867333333333333201e+01	1.541588970954589632e-01	-4.985800000000000232e+00	1.096965511460288928e-03	1.620336666666666592e-01	1.780165410541640887e-04	-9.226317162185169707e+01	3.083177941909179265e-01	7.785496000000000095e+03	3.083177941909179265e-01	6.013434000000000168e+01	2.411781081815668384e-03
5.763106735974098410e+04	-1.855666666666666487e+01	1.316481489834640251e-01	-4.983500000000000263e+00	8.660254037844385870e-04	1.624236666666666606e-01	1.418359772569866917e-04	-9.170823991217628190e+01	2.632962979669278836e-01	7.786034333333333052e+03	2.632962979669278836e-01	6.012374766666666659e+01	2.059119353959742906e-03
5.763410683468344359e+04	-1.872833333333333528e+01	1.289630725939431566e-01	-4.982199999999999740e+00	8.082903768654760290e-04	1.626390000000000058e-01	1.385640646055101880e-04	-9.317096276731801652e+01	2.579261451878864797e-01	7.786176666666666279e+03	2.579261451878864797e-01	6.013783333333333303e+01	2.017618334315896250e-03
5.763605822506189725e+04	-1.739300000000000068e+01	1.271631787483450127e-01	-4.981966666666666654e+00	8.082903768654760290e-04	1.626776666666666649e-01	1.356781321936425860e-04	-9.219744421014870284e+01	2.543263574966900253e-01	7.787563999999999396e+03	2.543263574966900253e-01	6.012004466666667213e+01	1.988540566701866869e-03
5.763700527962524211e+04	-1.745733333333333448e+01	1.296517007557063950e-01	-4.982333333333333059e+00	8.082903768654760290e-04	1.626176666666666604e-01	1.391422134204985085e-04	-9.276714021386847264e+01	2.593034015114132340e-01	7.789024666666667144e+03	2.593034015114132340e-01	6.010980566666665936e+01	2.026734920582981027e-03
5.763814630805308116e+04	-1.701266666666666438e+01	1.288377699588809377e-01	-4.977500000000000036e+00	8.082903768654760290e-04	1.634269999999999889e-01	1.395265805023066842e-04	-9.196075615999809827e+01	2.576755399177617090e-01	7.788912999999999556e+03	2.576755399177617090e-01	6.009626300000000043e+01	2.013603507233475368e-03
5.763890456794703641e+04	-1.866166666666666529e+01	1.366133872990873688e-01	-4.980033333333333090e+00	9.049247973665484239e-04	1.630020000000000080e-01	1.508811158200757600e-04	-9.189549656060528093e+01	2.732267745981747931e-01	7.787664333333333161e+03	2.732267745981747931e-01	6.010876600000000280e+01	2.135933720145066859e-03
5.764014168059104850e+04	-1.916700000000000159e+01	1.307523512041948166e-01	-4.978400000000000603e+00	8.660254037844385870e-04	1.632723333333333249e-01	1.426062956378699076e-04	-9.093459101306143566e+01	2.615047024083894667e-01	7.787684666666666999e+03	2.615047024083894667e-01	6.010572499999999962e+01	2.044203481214871849e-03
5.764119507090710249e+04	-2.012199999999999989e+01	1.359995495442204716e-01	-4.980733333333333235e+00	9.049247973665484239e-04	1.628890000000000060e-01	1.516538456119359080e-04	-9.139538690466822857e+01	2.719990990884409432e-01	7.786242999999999483e+03	2.719990990884409432e-01	6.011233333333333206e+01	2.126888595060767110e-03
5.764200226729017595e+04	-1.834299999999999997e+01	1.292668617783948870e-01	-4.979633333333333134e+00	8.082903768654760290e-04	1.630666666666666653e-01	1.389500309863625266e-04	-9.080660165868123102e+01	2.585337235567901626e-01	7.786944666666666308e+03	2.585337235567901626e-01	6.011502799999999525e+01	2.021508490865332741e-03
5.764386432247840276e+04	-1.911133333333333439e+01	1.529773416643278594e-01	-4.987466666666667159e+00	1.078064108586415356e-03	1.617643333333333155e-01	1.774517148722747854e-04	-9.290386804468140269e+01	3.059546833286555523e-01	7.783544666666667581e+03	3.059546833286555523e-01	6.014187933333332836e+01	2.394454576176927637e-03
5.764498868194147508e+04	-2.054899999999999949e+01	1.282718439470933725e-01	-4.987666666666666693e+00	8.082903768654760290e-04	1.617329999999999879e-01	1.370247341824744401e-04	-9.198802196082101545e+01	2.565436878941867449e-01	7.785670999999999367e+03	2.565436878941867449e-01	6.012373700000000554e+01	2.006593241806660290e-03
5.764607814912602771e+04	-2.064199999999999946e+01	1.249995321334105847e-01	-4.988199999999999967e+00	8.082903768654760290e-04	1.616476666666666617e-01	1.329832905125886598e-04	-9.260125598497597821e+01	2.499990642668208085e-01	7.784386666666666315e+03	2.499990642668208085e-01	6.012974066666666317e+01	1.955934406216278815e-03
5.764713914613170346e+04	-2.064900000000000091e+01	1.268915389826536511e-01	-4.987300000000000288e+00	8.082903768654760290e-04	1.617876666666666630e-01	1.366398347644069624e-04	-9.383694391095599485e+01	2.537830779653075242e-01	7.783536333333333459e+03	2.537830779653075242e-01	6.013604699999999781e+01	1.985972958623629606e-03
5.764806563871561229e+04	-2.180066666666666819e+01	1.248758626933483412e-01	-4.989833333333333343e+00	8.082903768654760290e-04	1.613736666666666653e-01	1.325983911415720598e-04	-9.373392080221829303e+01	2.497517253866968767e-01	7.783712333333333845e+03	2.497517253866968767e-01	6.014117399999999947e+01	1.954547678571071350e-03
5.764906896235526801e+04	-2.097166666666666401e+01	1.255068345218555703e-01	-4.988800000000000345e+00	8.082903768654760290e-04	1.615410000000000179e-01	1.335606395778503590e-04	-9.383382072246929795e+01	2.510136690437111406e-01	7.785416666666666970e+03	2.510136690437111406e-01	6.013554666666666293e+01	1.963798696221997261e-03
5.765005832209067012e+04	-1.877833333333333243e+01	1.254018302147363040e-01	-4.988133333333333752e+00	8.082903768654760290e-04	1.616513333333333413e-01	1.333679121828035611e-04	-9.374482788929297783e+01	2.508036604294726080e-01	7.785885999999999513e+03	2.508036604294726080e-01	6.012369233333333796e+01	1.961645996990971693e-03
5.765113856261912588e+04	-1.756500000000000128e+01	1.276984530005845775e-01	-4.982633333333333248e+00	8.082903768654760290e-04	1.625680000000000180e-01	1.385648664785638225e-04	-9.339928198143856264e+01	2.553969060011691550e-01	7.786494666666665580e+03	2.553969060011691550e-01	6.011902699999999555e+01	1.997253339005187252e-03
5.765410283160465769e+04	-1.810666666666666558e+01	1.256979643045995354e-01	-4.982400000000001050e+00	8.082903768654760290e-04	1.626093333333333280e-01	1.350999629903724367e-04	-9.195759988929955853e+01	2.513959286091992928e-01	7.786113666666667086e+03	2.513959286091992928e-01	6.011968866666666145e+01	1.966069391123920554e-03
5.765513882444190676e+04	-1.833066666666666578e+01	1.270037043458774051e-01	-4.982099999999999973e+00	8.082903768654760290e-04	1.626563333333333194e-01	1.377945330313700486e-04	-9.116137732216496659e+01	2.540074086917552543e-01	7.784598666666665849e+03	2.540074086917552543e-01	6.012623600000000579e+01	1.987096925411854179e-03
5.765610580491365545e+04	-1.934166666666666501e+01	1.258714872525305561e-01	-4.983566666666666478e+00	8.082903768654760290e-04	1.624116666666666486e-01	1.350999629903724367e-04	-9.205999617240284749e+01	2.517429745050609458e-01	7.785141333333333023e+03	2.517429745050609458e-01	6.012675300000000078e+01	1.969249916653703202e-03
5.765693240530874755e+04	-1.966000000000000014e+01	1.313780765174261400e-01	-4.986866666666666781e+00	8.660254037844385870e-04	1.618583333333333263e-01	1.433771250932309733e-04	-9.164908625210004800e+01	2.627561530348517249e-01	7.785624666666666599e+03	2.627561530348517249e-01	6.014131499999999875e+01	2.055760322105564669e-03
5.765804412300479453e+04	-2.094666666666666899e+01	1.252160387042821899e-01	-4.988533333333332820e+00	8.082903768654760290e-04	1.615863333333333596e-01	1.337530892685805833e-04	-9.219359796331423240e+01	2.504320774085646018e-01	7.785948666666666213e+03	2.504320774085646018e-01	6.013712799999999703e+01	1.959104582921321162e-03
5.765911286305726389e+04	-2.115399999999999991e+01	1.258486795152400639e-01	-4.985299999999999621e+00	8.082903768654760290e-04	1.621243333333333148e-01	1.352926868352872581e-04	-9.395192002657994124e+01	2.516973590304801833e-01	7.785618333333334704e+03	2.516973590304801833e-01	6.013593499999999636e+01	1.969036616335398480e-03
5.766099116727780347e+04	-2.052533333333333232e+01	1.318314514581560570e-01	-4.991100000000000314e+00	8.660254037844385870e-04	1.611676666666666813e-01	1.431859707590873651e-04	-9.372304527486573988e+01	2.636629029163121141e-01	7.783431333333332987e+03	2.636629029163121141e-01	6.016728499999999968e+01	2.064285025620275337e-03
5.766398879743552243e+04	-2.032566666666666677e+01	1.258313017633828634e-01	-4.987133333333333418e+00	8.082903768654760290e-04	1.618146666666666622e-01	1.345226127211828025e-04	-9.430973779650680910e+01	2.516626035267655603e-01	7.784984000000000378e+03	2.516626035267655603e-01	6.013129500000000149e+01	1.968702342158305720e-03
5.766805906906791643e+04	-1.773300000000000054e+01	1.273923300036309825e-01	-4.975733333333333341e+00	8.082903768654760290e-04	1.637216666666666820e-01	1.379867143363205809e-04	-9.208889781746607639e+01	2.547846600072617429e-01	7.790479666666667072e+03	2.547846600072617429e-01	6.010422833333333870e+01	1.990707908477820295e-03
5.767107916175186983e+04	-1.813733333333333420e+01	1.263024510729406913e-01	-4.976666666666666572e+00	8.082903768654760290e-04	1.635693333333333443e-01	1.364473850569840904e-04	-9.089777491717212854e+01	2.526049021458811605e-01	7.791655000000001564e+03	2.526049021458811605e-01	6.009495466666666630e+01	1.973000332585479483e-03
5.767314662343695818e+04	-1.960466666666666669e+01	1.293112287359331203e-01	-4.980500000000000149e+00	8.660254037844385870e-04	1.629280000000000173e-01	1.424133264675590479e-04	-9.141799715418896710e+01	2.586224574718662406e-01	7.788032666666666046e+03	2.586224574718662406e-01	6.012238666666667086e+01	2.021837168107339967e-03
5.767493604532500467e+04	-2.133166666666666700e+01	1.309100369259387497e-01	-4.984166666666666856e+00	8.660254037844385870e-04	1.623116666666666597e-01	1.433763501341060525e-04	-9.227546068102363108e+01	2.618200738518778325e-01	7.786158333333332848e+03	2.618200738518778325e-01	6.015266766666666598e+01	2.048325645716086649e-03
5.767598368643837603e+04	-1.992400000000000304e+01	1.326789183805265337e-01	-4.985633333333333361e+00	8.660254037844385870e-04	1.620626666666666604e-01	1.447242588894864736e-04	-9.263214172644249800e+01	2.653578367610532340e-01	7.785796666666666169e+03	2.653578367610532340e-01	6.015812433333334042e+01	2.076260456178037964e-03
5.769090323013862508e+04	-1.855199999999999960e+01	1.358806366691679979e-01	-4.993300000000000516e+00	8.856886837057615291e-04	1.608083333333333309e-01	1.453008373456028300e-04	-9.221043357568389354e+01	2.717612733383361623e-01	7.783288666666666359e+03	2.717612733383361623e-01	6.015167033333333535e+01	2.126376360291424000e-03
5.769989269057900674e+04	-1.878500000000000014e+01	1.397920633185189276e-01	-4.991766666666666907e+00	9.237604307034012535e-04	1.610553333333333281e-01	1.524270317233790601e-04	-9.081304313554608143e+01	2.795841266370378553e-01	7.783492999999999483e+03	2.795841266370378553e-01	6.015090733333332906e+01	2.187225657403301608e-03
5.770090853132925986e+04	-1.848433333333333550e+01	1.360651228088176345e-01	-4.991666666666666252e+00	8.856886837057615291e-04	1.610729999999999940e-01	1.460726607624514750e-04	-9.117205387784049719e+01	2.721302456176352136e-01	7.783811000000000604e+03	2.721302456176352136e-01	6.014931166666666940e+01	2.128741135855030751e-03
5.770200971050428780e+04	-1.901733333333333675e+01	1.283054455399342542e-01	-4.994866666666666788e+00	8.082903768654760290e-04	1.605496666666666739e-01	1.339452624519931682e-04	-9.201188321611908805e+01	2.566108910798685083e-01	7.784203333333333831e+03	2.566108910798685083e-01	6.013939200000000795e+01	2.006878385081796445e-03
5.770288862137954129e+04	-1.938266666666666893e+01	1.398918119882421041e-01	-4.995200000000000529e+00	9.237604307034012535e-04	1.604933333333333489e-01	1.526175321223322467e-04	-9.213429561596218775e+01	2.797836239764842081e-01	7.782744666666666490e+03	2.797836239764842081e-01	6.015943899999999900e+01	2.189230575485606994e-03
5.770408538637793390e+04	-2.012233333333333363e+01	1.288502859710890791e-01	-4.992633333333333034e+00	8.082903768654760290e-04	1.609170000000000045e-01	1.352926868352872581e-04	-9.213687312763416060e+01	2.577005719421781582e-01	7.783254333333333307e+03	2.577005719421781582e-01	6.013971400000000500e+01	2.015613763241663314e-03
5.770600012671449076e+04	-1.900266666666666637e+01	1.288068697211759428e-01	-4.992799999999999905e+00	8.279828232249480642e-04	1.608893333333333286e-01	1.350999629903724367e-04	-9.214560614310933317e+01	2.576137394423520521e-01	7.784627000000000407e+03	2.576137394423520521e-01	6.013070133333332734e+01	2.014226159287470837e-03
5.770898993808735395e+04	-1.653100000000000236e+01	1.308653058783575129e-01	-4.992266666666666630e+00	8.660254037844385870e-04	1.609773333333333334e-01	1.379867143363205809e-04	-9.115854651973506861e+01	2.617306117567152479e-01	7.787152666666665937e+03	2.617306117567152479e-01	6.012349666666667503e+01	2.045428342276721032e-03
5.771906866104261280e+04	-1.971066666666666833e+01	1.293454342711546634e-01	-4.992599999999999483e+00	8.472176684759224466e-04	1.609230000000000105e-01	1.370247341824744401e-04	-9.147222313367542768e+01	2.586908685423093268e-01	7.783641333333333023e+03	2.586908685423093268e-01	6.014725999999999573e+01	2.023264999109567093e-03
5.772000967969482008e+04	-1.861233333333333562e+01	1.296934047556415337e-01	-4.990966666666666107e+00	8.472176684759222297e-04	1.611869999999999969e-01	1.370247341824744130e-04	-9.257060967463321788e+01	2.593868095112834560e-01	7.784002666666667210e+03	2.593868095112834560e-01	6.014927466666666334e+01	2.028672732978456603e-03
5.772314979642506660e+04	-1.960633333333333539e+01	1.354130463649585170e-01	-4.992333333333333734e+00	9.237604307034012535e-04	1.609656666666666736e-01	1.481898182137431107e-04	-9.173347231029624993e+01	2.708260927299168119e-01	7.785531666666666752e+03	2.708260927299168119e-01	6.015285733333333695e+01	2.117825697625700526e-03
5.772798224886542448e+04	-2.017800000000000082e+01	1.313147415744279345e-01	-4.994733333333333469e+00	8.660254037844385870e-04	1.605696666666666661e-01	1.399114799515115538e-04	-9.078472725898899398e+01	2.626294831488558690e-01	7.786119333333333088e+03	2.626294831488558690e-01	6.013796966666666322e+01	2.053062504941567754e-03
