56617.793886 3.53620 0.00120 6.73013 -0.02707 0.15062 0.18707 0.34376 HARPS
56618.662632 3.54074 0.00113 6.73124 -0.02865 0.15269 0.18851 0.34207 HARPS
56618.706244 3.53839 0.00103 6.73375 -0.02835 0.14696 0.18752 0.34128 HARPS
56619.704655 3.53309 0.00109 6.72553 -0.02684 0.14872 0.18729 0.34212 HARPS
56619.775211 3.53090 0.00107 6.73331 -0.02942 0.15184 0.18766 0.34245 HARPS
56620.698240 3.52862 0.00157 6.73024 -0.02823 0.14602 0.18767 0.34214 HARPS
56620.776007 3.53112 0.00143 6.73708 -0.03320 0.14961 0.18865 0.34514 HARPS
56622.683801 3.52632 0.00148 6.73667 -0.01906 0.14759 0.18715 0.34341 HARPS
56623.745823 3.52557 0.00107 6.72224 -0.02356 0.14891 0.18721 0.34311 HARPS
56623.865639 3.52463 0.00112 6.72846 -0.02273 0.14532 0.18712 0.34277 HARPS
56624.641420 3.52418 0.00134 6.72105 -0.02928 0.14718 0.18693 0.34404 HARPS
56624.766861 3.52269 0.00120 6.71426 -0.03457 0.14577 0.18690 0.34589 HARPS
56626.615658 3.52559 0.00128 6.72161 -0.02888 0.14988 0.18563 0.34541 HARPS
56626.848750 3.52403 0.00114 6.71994 -0.02850 0.14462 0.18660 0.34357 HARPS
56627.623327 3.52447 0.00113 6.72253 -0.03011 0.14386 0.18608 0.34398 HARPS
56627.838190 3.52444 0.00093 6.72071 -0.02383 0.14334 0.18701 0.34439 HARPS
56628.610174 3.52486 0.00230 6.72645 -0.02665 0.14797 0.18569 0.34513 HARPS
56628.842154 3.52632 0.00152 6.71981 -0.02519 0.14728 0.18538 0.34512 HARPS
56629.626742 3.52631 0.00176 6.72451 -0.03326 0.14118 0.18735 0.34653 HARPS
56629.823885 3.52697 0.00124 6.72096 -0.03224 0.14383 0.18645 0.34299 HARPS
56630.608600 3.52722 0.00150 6.72689 -0.03666 0.14407 0.18551 0.34245 HARPS
56631.633397 3.52798 0.00106 6.72740 -0.03073 0.14108 0.18581 0.33951 HARPS
56631.845065 3.52373 0.00112 6.71993 -0.02959 0.14294 0.18508 0.33930 HARPS
56632.613379 3.52661 0.00102 6.72473 -0.02670 0.14604 0.18592 0.33823 HARPS
56632.857651 3.52344 0.00117 6.72435 -0.02383 0.14366 0.18521 0.34007 HARPS
56673.739027 3.52748 0.00208 6.72807 -0.02879 0.12877 0.18618 0.34195 HARPS
56673.771538 3.52692 0.00207 6.73544 -0.02546 0.13558 0.18613 0.34098 HARPS
56678.642284 3.52568 0.00106 6.71854 -0.02861 0.14591 0.18659 0.34213 HARPS
56678.737711 3.53006 0.00111 6.72849 -0.02901 0.14172 0.18593 0.34220 HARPS
56681.558633 3.52537 0.00164 6.72643 -0.03469 0.13736 0.18569 0.34123 HARPS
56681.682996 3.52576 0.00161 6.71480 -0.03152 0.13719 0.18742 0.34127 HARPS
