BJD	Res	err
5.770093621725602861e+04	1.021427170447886112e-01	1.319690567167133011e-01
5.770214208906410931e+04	-7.696104176246691964e-01	1.324361225191043046e-01
5.770315391201513557e+04	-1.550200225121798780e+00	1.337057328670199496e-01
5.770408915387626621e+04	-6.662197822439814843e-01	1.289715476502062141e-01
5.770601144931394083e+04	3.238456508816192070e-01	1.286836310973450415e-01
5.770914054572659370e+04	9.156366757774492271e-01	1.351516073878133162e-01
5.771909878420423775e+04	-3.021051762409037167e-01	1.303532805868554689e-01
5.771999088318214490e+04	9.364075681321040179e-01	1.301740064133141972e-01
5.772306707531688153e+04	-1.880858365885593741e-01	1.298894328830847433e-01
5.772805388435740315e+04	-1.451744585353807793e+00	1.301178147902184723e-01
5.772904548832178261e+04	3.656413012843522381e-01	1.297218215208733316e-01
5.773105045942693687e+04	-6.414339923694392098e-01	1.298605593960147908e-01
5.773314386187310447e+04	-4.960497050017984577e-01	1.341628462858993343e-01
5.773400620847655955e+04	9.604578902177891564e-01	1.284363869247789058e-01
5.773600952689809492e+04	1.319268968334792902e+00	1.284355587417329858e-01
5.773697794537823938e+04	-3.564391882119046784e-01	1.218019399451447243e-01
5.773807017627986352e+04	3.199955885084619922e-01	1.267513719405384542e-01
5.773903011463936127e+04	-1.153703306981796572e+00	1.268637102316960419e-01
5.775005882862828730e+04	-8.660670647680959178e-01	1.411094978543327161e-01
5.775700438329733879e+04	1.142158208852279699e+00	1.288139848930388021e-01
5.775997528764689923e+04	2.750443263776887193e-01	1.349982990888485002e-01
5.776300933560136036e+04	-1.011274502224676297e+00	1.311889766530111578e-01
5.776408968651931355e+04	-4.645892292697446635e-01	1.299542165443100805e-01
5.776913625712603971e+04	3.186110947774416502e-01	1.352493281912483802e-01
5.777009135582054296e+04	9.121422152348763746e-01	1.320083698343585965e-01
5.777293055611798627e+04	-6.593564638208491147e-01	1.399017620397508266e-01
5.777394901874445350e+04	-1.140089237915667297e+00	1.387365755249237997e-01
5.777497904243520316e+04	1.513815562587872421e+00	1.330451979112994565e-01
5.777706281731610216e+04	8.959804743597068466e-01	1.306917759085962916e-01
5.777813123728211940e+04	1.994081818086243629e+00	1.328784700020863296e-01
5.777891405756099266e+04	2.711079392703695135e+00	1.407417783119061239e-01
5.778802617254096549e+04	6.371724797613751434e-01	1.311462046198685616e-01
5.778892426221027563e+04	1.558941444873358506e+00	1.386631507179365008e-01
5.778991683228460170e+04	-1.673484378960910846e+00	1.401013527017703764e-01
5.779095278108432831e+04	-1.261740194607568810e+00	1.349055528471261589e-01
5.779292761839699233e+04	-9.191616012551158121e-01	1.379370713384912017e-01
5.779390830304966948e+04	-1.409460396287798289e-01	1.420290306532599744e-01
5.780006344296762836e+04	1.427922807257857585e-01	1.293854932264308644e-01
5.780217658614294487e+04	-1.243761850163025429e-01	1.411597916381251705e-01
5.780507614031344565e+04	-2.224603841372214674e+00	1.299417718853219939e-01
5.780806787405959767e+04	-2.709324689719494472e-02	1.333644947454097618e-01
5.780995381871834252e+04	-5.132585192204111024e-01	1.379384387100330289e-01
5.781115524452966201e+04	7.620549067190793835e-01	1.358926946051516038e-01
5.781213806839407334e+04	7.035512255346176858e-01	1.347989165949559920e-01
5.781304378089933743e+04	-1.503519056578284108e-01	1.352705045720364041e-01
5.781397608129892615e+04	-1.921841840160681159e+00	1.343688581330103604e-01
5.781497422163018928e+04	-1.306466573848243939e+00	1.395237697045970948e-01
5.781608449202714837e+04	-1.461760597067719658e+00	1.340202695440110836e-01
5.781700966368814989e+04	-1.228967748442649111e+00	1.346648961248833321e-01
5.782005879948742950e+04	-1.651916809571627454e+00	1.367599704394596438e-01
5.782094744623149018e+04	-7.735489730789950613e-01	1.549561577585411576e-01
5.782188723713688523e+04	-6.186316741097783733e-01	1.679892338645328775e-01
5.782514033768785157e+04	3.611711809855329136e-01	1.370641268032964377e-01
5.782597839734247100e+04	-4.121223799797100185e-01	1.354004072280786397e-01
5.782900293020263780e+04	-7.663614282090414065e-01	1.389203146487157925e-01
5.783604429138623527e+04	2.940151297765751792e-01	1.312983306556292362e-01
5.783709451088165224e+04	-6.452431992462379640e-01	1.312443883745390838e-01
5.784007879471089109e+04	6.341906643441319602e-02	1.319932617229137850e-01
5.784096309641345579e+04	-9.310599077916315025e-01	1.343999410393718619e-01
5.784507401843608386e+04	-9.215143166565518129e-01	1.337845105979256488e-01
5.784596712586918147e+04	-5.891142930754043050e-01	1.354634787106860083e-01
5.784686326089099020e+04	-2.742342933627391233e+00	1.456080693709764506e-01
5.784812825979183253e+04	-2.543516979524298449e+00	1.326657248815817647e-01
5.784904649030935252e+04	-3.075493821480144163e-01	1.319026153386199662e-01
5.784989198031750129e+04	-8.605601009572545479e-01	1.368070473074226578e-01
5.785106828216116264e+04	-1.356289313766627203e+00	1.295695479125674454e-01
5.785190580795949063e+04	-1.520101518019700393e+00	1.346234346814439709e-01
5.785305033214913419e+04	-6.916434651593235117e-01	1.301056052760402870e-01
5.785589736191210250e+04	-7.589766802071196139e-01	1.400592490098979404e-01
5.785703197202116280e+04	1.052257175911663012e+00	1.260970151394173178e-01
5.786004504380821891e+04	6.147347148933377525e-01	1.342600389782107884e-01
5.786098986210121075e+04	-9.208486437206886421e-02	1.382874028078506512e-01
5.786196940857401205e+04	-1.583151537613186832e+00	1.236821760060174830e-01
5.786284707662161236e+04	-1.778672598782335967e-01	1.370304010575564835e-01
5.786510376951314538e+04	8.163013310170939008e-01	1.231879431437594014e-01
5.786600600285922701e+04	9.494500940053214322e-01	1.232047342333529721e-01
5.786701583195257990e+04	-3.057778054005666490e-02	1.226323516248182949e-01
5.786796154229143576e+04	2.429491973567376562e+00	1.241027306843296846e-01
5.787486559782475524e+04	1.225092197095712265e+00	1.346784717525435215e-01
