BJD	Res	err
5.749110286336443096e+04	4.017983316563800145e-02	2.365046095993764419e-01
5.749812560411560116e+04	4.858607588300714042e-01	2.378167768505159430e-01
5.750202758616731444e+04	3.666368558452717252e-01	2.369103739161373678e-01
5.750292689647042425e+04	-4.400025885993983366e-01	2.469852103620539252e-01
5.750718162785549066e+04	-1.121423891369772718e-01	2.461770608489913525e-01
5.750802047395486443e+04	-3.606265540448703177e-01	2.378548041386572276e-01
5.750902094199061685e+04	1.586959091359290142e-01	2.379982446121057527e-01
5.751010377570117271e+04	-5.986751010497926018e-02	2.366657382324200698e-01
5.751194102935169940e+04	1.297983807507563370e-01	2.450900093771980204e-01
5.751285670481258421e+04	-1.103324297043570823e-01	2.612476630733355232e-01
5.752212781735960743e+04	-1.321721170521499289e-01	2.480819358582980749e-01
5.752306670361200668e+04	1.994520048182408800e-01	2.436267252438722997e-01
5.752586391983911017e+04	-5.689046120082679181e-01	2.617474171190657395e-01
5.752706403318127559e+04	-2.490877661095254325e-01	2.465736906542313200e-01
5.752806301495146181e+04	-2.726112848466897276e-01	2.455862973314979492e-01
5.752891144702566089e+04	-1.017935724406981990e-02	2.543763726723117236e-01
5.753207976665233582e+04	1.624812466229741403e-01	2.455793983807173231e-01
5.753284654377615516e+04	5.223116472772915131e-02	2.673315912126678628e-01
5.753391784759531583e+04	2.820378199606636827e-01	2.553039435513838051e-01
5.753488145590903150e+04	-5.854211469249293032e-01	2.579723121795624574e-01
5.753602114932166296e+04	3.149648749138549420e-01	2.467451272367260084e-01
5.753714581971090229e+04	-2.560774901019442495e-01	2.496646238748206903e-01
5.754407358966911852e+04	-1.534869670557554855e-01	2.472563412321638621e-01
5.754487218439547723e+04	-5.995211333360401795e-01	2.635704459376113640e-01
5.754595904663584224e+04	4.957971805946357335e-01	2.529279374088779231e-01
5.754701727574120741e+04	-1.872999982392116181e-01	2.528357494027686503e-01
5.754822849380992557e+04	-2.213926394114906770e-01	2.651933179306155686e-01
5.754909622867717553e+04	3.467980162717054782e-01	2.484232188318055978e-01
5.754994140885226807e+04	-8.287427562038374163e-03	2.553881721338766564e-01
5.755104363625435508e+04	6.429901448927921592e-02	2.497920563990727594e-01
5.755202815382521658e+04	-4.541032006980714186e-01	2.516282785353491924e-01
5.755299955529756699e+04	3.060740897887939127e-01	2.513422008821805109e-01
5.755400356239650137e+04	8.653146786626564335e-02	2.502684167395577419e-01
5.755491395682939765e+04	-8.150970215640711558e-01	2.581196512328695625e-01
5.755587727620040823e+04	-2.381560232995667548e-01	2.639513966290069624e-01
5.755706548580297385e+04	2.068114172032124998e-01	2.496858322070129033e-01
5.755802393437797582e+04	-2.565511027071067929e-01	2.500131155591464593e-01
5.755991654791399924e+04	8.506313479951188583e-02	2.617123211717619635e-01
5.756091147412321152e+04	-1.691366329344958785e-01	2.790906967600890742e-01
5.756211001873706846e+04	-3.463320099719311429e-01	2.664669232065920990e-01
5.756715466868032672e+04	-4.599546175573721030e-02	2.548673236307338885e-01
5.756812919920565037e+04	-8.845613420116649195e-02	2.527695645920105538e-01
5.756925132112118445e+04	-1.004025277283346895e-01	2.758477679699952168e-01
5.757114246390038170e+04	6.842677508188899083e-02	2.548493649808656891e-01
5.757196904835025634e+04	-2.580025561313590288e-01	2.567056687783427216e-01
5.757303913045299123e+04	-1.219344819372878419e-01	2.529145454853854447e-01
5.757398506101049861e+04	-2.596081501591100960e-01	2.542645185699961008e-01
5.757710565541387768e+04	1.012361179705578706e-02	2.526881550382154007e-01
5.757802457860420691e+04	-5.745730692146366891e-01	2.525285210999141383e-01
5.758207341696273215e+04	-5.711171917302948486e-01	2.518842279268235229e-01
5.758290074503495271e+04	-4.039104210898472047e-01	2.788947684813048444e-01
5.758505369772802806e+04	1.469753539754208305e-01	2.748527238665280925e-01
5.758619458747888712e+04	-2.339685805432623056e-02	2.906337012838072775e-01
5.758716493511012959e+04	-1.377125115479458373e-01	2.570744609032394323e-01
5.758802168761626672e+04	-4.340320618863273694e-01	2.550361252879593255e-01
5.758888113703740964e+04	8.170639125592060736e-01	2.781099635071489495e-01
5.759106345508817321e+04	-3.578369765063769137e-01	2.958878179463134139e-01
5.759196758506730839e+04	-3.320974152753137787e-01	2.981487312162090508e-01
5.759304090815815289e+04	1.857058579316799296e-01	2.674088709060239988e-01
5.759395444633371517e+04	-1.786382245020092796e-01	2.747735191829914769e-01
5.759684970819564478e+04	-3.978064417443647471e-01	3.440233450528045189e-01
5.759790455097411905e+04	2.508679296540066161e-01	2.901107506302912364e-01
5.759885786198528513e+04	-4.346206262338228044e-01	2.895754917552155194e-01
5.760010594305113773e+04	-3.648195453828435575e-01	2.768432833148811167e-01
5.760091518600507698e+04	-7.129288145709722357e-02	3.022005068444380549e-01
5.760204808159654931e+04	-4.763100444947667711e-01	2.587926980906929963e-01
5.760293135218974203e+04	9.709083112499854451e-01	2.635046570663039378e-01
5.760385330721769424e+04	-4.811982780577039875e-01	2.764069116893193567e-01
5.760500418120237009e+04	-1.952679954439133780e-01	2.824278657382338631e-01
5.760685064644357044e+04	-5.254888088256848278e-01	3.644837403690457944e-01
5.760784435736531304e+04	5.592234081049696215e-02	3.125390777084749439e-01
5.760899418960297771e+04	5.713941433125881986e-01	2.620021731443747393e-01
5.761002709803861217e+04	-8.680139489237461703e-01	2.728607365026733400e-01
5.761397224106359499e+04	-8.112519328784344452e-01	2.674709484430697337e-01
5.761488052381110174e+04	-2.036251206286436854e-01	2.678429791515172242e-01
5.761700769548760582e+04	5.710627813560904542e-01	2.541542220974837840e-01
