BJD	Res	err
5.790611758595244464e+04	8.770559686581691494e-02	2.489213656804759867e-01
5.791303726735641976e+04	6.606443295413555461e-01	2.481319337714606166e-01
5.791701506907041767e+04	-4.826780436651461059e-01	2.499557100218832428e-01
5.791788348280022910e+04	-1.034108039843886218e+00	2.654170428404117321e-01
5.792015776820814062e+04	6.856657521830129554e-01	2.533114622802100091e-01
5.792088053501294053e+04	-1.065410699625317648e+00	2.670912978692597251e-01
5.792311779988094349e+04	1.834007777185433952e+00	2.494343611336415079e-01
5.792502312010402238e+04	-2.349888511216704501e-01	2.492817940157610324e-01
5.792597680593211408e+04	-1.313312760220469499e+00	2.587783103025712017e-01
5.792702269402758975e+04	2.871577090390928788e-01	2.987705059357338988e-01
5.793090886714436783e+04	-7.757515040666476125e-01	2.951680399317486159e-01
5.793312230700624787e+04	1.851778944897887413e+00	2.614790725810203220e-01
5.793404583298163197e+04	-4.705484488913498353e-01	2.545356313418529748e-01
5.793607847822301846e+04	-7.995516168366521015e-01	2.543818862454357288e-01
5.793703376391971688e+04	-1.060146100271595060e-01	2.555275993347733143e-01
5.793810649623571226e+04	-4.037580839585643844e-01	2.554065350082615482e-01
5.793889684273618332e+04	4.923324416749892407e-01	2.687541605944281931e-01
5.794012292767063627e+04	-2.852250652422299027e-01	2.581725570750910137e-01
5.794492859977798071e+04	7.297396877147548366e-01	2.617034047909407302e-01
5.794803614624623879e+04	8.504868140362304985e-01	2.556377112387592798e-01
5.794986811578823108e+04	5.218079646283513284e-01	3.598605969747217248e-01
5.795305489056517399e+04	-1.155789760377956554e-01	2.685809423930243800e-01
5.795393294025099021e+04	5.659647536094780662e-01	2.613509427864619261e-01
5.795499742931004585e+04	2.609487589834316168e-01	2.585965344741552596e-01
5.795604107060181559e+04	-1.121266058093169704e+00	2.572777544636054015e-01
5.795700924723033677e+04	-1.516750223476265091e+00	2.602246439085350027e-01
5.795795995946624316e+04	-2.139953707519453019e-01	2.594329386694264605e-01
5.795896537735006859e+04	1.854246316647731874e+00	2.786576438671563016e-01
5.796200532161736191e+04	-6.772427012647312949e-01	2.881411738206997586e-01
5.796304260532534681e+04	-1.223354280456078413e+00	2.812809250725678556e-01
5.796384847913778503e+04	-8.847535092718317173e-01	3.659835863789560051e-01
5.796487303088443150e+04	9.472657098267518450e-01	2.939775704138701262e-01
5.796585511649785622e+04	-2.988924935743852984e-02	2.796604706814824204e-01
5.796694812909369648e+04	-3.818289299870230025e-01	2.570615777421491610e-01
5.796800410095298139e+04	1.624082285898111877e-01	2.613371487307897811e-01
5.796894704362611083e+04	1.170323642329094582e+00	2.570102890524593731e-01
5.797005673098039551e+04	-4.809670971553714480e-01	2.560239376877886941e-01
5.797107599841088086e+04	-1.471695721011201385e+00	2.549939283703081538e-01
5.797200904346943571e+04	5.229461200460718828e-01	2.622268430214194646e-01
5.797484917074124678e+04	-7.317616266764161992e-01	3.635368948121124322e-01
5.797807304571271379e+04	-1.432264608685727580e+00	2.751127448233305350e-01
5.797988440437275131e+04	1.919158222699479666e-01	2.733130603265215286e-01
5.798412176827678195e+04	-7.323063305984760518e-01	2.785126237637207125e-01
5.798487884292681701e+04	-6.333394485991448164e-01	2.769351053815342634e-01
5.798606399943599536e+04	6.036427257477043895e-01	3.061527403551771997e-01
5.798692158784053754e+04	7.578808353873682790e-01	3.820422600290826476e-01
5.798901845301394496e+04	5.843499529828477534e-01	3.043462623929378275e-01
5.799100892673392082e+04	9.256195631896844134e-01	3.262487346766115848e-01
5.799200585464394680e+04	1.258247926968579122e+00	3.137864592735724045e-01
