BJD	Res	err
5.749110286336443096e+04	1.518411257722418028e+00	1.182523047996884152e-01
5.749812560411560116e+04	-2.025960410973226544e-02	1.189083884252577911e-01
5.750202758616731444e+04	-2.401079662900471590e-01	1.184551869580687811e-01
5.750292689647042425e+04	3.246080467862668684e-01	1.234926051810267683e-01
5.750718162785549066e+04	-3.127784410311811314e-01	1.230885304244956763e-01
5.750802047395486443e+04	-3.185704903451025416e-01	1.189274020693285167e-01
5.750902094199061685e+04	-9.471209702330973812e-01	1.189991223060525849e-01
5.751010377570117271e+04	8.454118731696418365e-01	1.183328691162102292e-01
5.751194102935169940e+04	1.777120017182795664e+00	1.225450046885993016e-01
5.751285670481258421e+04	-1.745537182120170172e+00	1.306238315366677338e-01
5.752212781735960743e+04	1.923932714473757244e-01	1.240409679291490375e-01
5.752306670361200668e+04	-9.064839413338532381e-02	1.218133626219361498e-01
5.752586391983911017e+04	-1.671465004493697393e-01	1.308737085595329808e-01
5.752706403318127559e+04	3.805477207010987684e-01	1.232868453271156600e-01
5.752806301495146181e+04	-3.744369428242322329e-02	1.227931486657489885e-01
5.752891144702566089e+04	-4.871400653863418029e-01	1.271881863361558618e-01
5.753207976665233582e+04	2.863618687319906542e-01	1.227896991903588558e-01
5.753284654377615516e+04	7.938813136005187232e-01	1.336657956063339314e-01
5.753391784759531583e+04	-4.200613788046467789e-01	1.276519717756919026e-01
5.753488145590903150e+04	-5.859144675120830925e-01	1.289861560897813397e-01
5.753602114932166296e+04	-7.217688180455397173e-01	1.233725636183631152e-01
5.753714581971090229e+04	-3.718580804793347738e-02	1.248323119374103451e-01
5.754407358966911852e+04	-7.931697698757744774e-02	1.236281706160819310e-01
5.754487218439547723e+04	-6.303507064549656036e-01	1.317852229688057653e-01
5.754595904663584224e+04	3.457837353913717493e-02	1.264639687044390726e-01
5.754701727574120741e+04	3.321284745465717947e-01	1.264178747013842141e-01
5.754822849380992557e+04	-1.584752288246669139e-01	1.325966589653077010e-01
5.754909622867717553e+04	-7.629347171695748386e-01	1.242116094159026879e-01
5.754994140885226807e+04	-9.076474485125167746e-01	1.276940860669382172e-01
5.755104363625435508e+04	1.208821104269475200e-01	1.248960281995363103e-01
5.755202815382521658e+04	-8.893853578508057467e-01	1.258141392676745962e-01
5.755299955529756699e+04	2.315619431386934934e-01	1.256711004410903665e-01
5.755400356239650137e+04	1.172311105816095989e+00	1.251342083697788987e-01
5.755491395682939765e+04	-8.104314751647940795e-01	1.290598256164347812e-01
5.755587727620040823e+04	-2.150750575934985420e-01	1.319756983145034812e-01
5.755706548580297385e+04	4.024488263842229685e-01	1.248429161035064516e-01
5.755802393437797582e+04	-8.214358600607454264e-01	1.250065577795732297e-01
5.755991654791399924e+04	-9.807213795523814781e-01	1.308561605858809818e-01
5.756091147412321152e+04	3.634370880891992783e-01	1.395453483800445094e-01
5.756211001873706846e+04	1.430691325857011975e-01	1.332334616032961327e-01
5.756715466868032672e+04	-9.877847353648050444e-02	1.274336618153669443e-01
5.756812919920565037e+04	3.533217530691175057e-01	1.263847822960053879e-01
5.756925132112118445e+04	-1.279392264856504369e+00	1.379238839849977194e-01
5.757114246390038170e+04	6.344809685301306956e-01	1.274246824904327613e-01
5.757196904835025634e+04	2.083900607227775481e-01	1.283528343891713608e-01
5.757303913045299123e+04	-1.741584814079288890e-01	1.264572727426927223e-01
5.757398506101049861e+04	-1.182430169103376727e-01	1.271322592849981614e-01
5.757710565541387768e+04	9.577564730416767702e-01	1.263440775191076171e-01
5.757802457860420691e+04	-9.126030501315902654e-01	1.262642605499569581e-01
5.758207341696273215e+04	-1.384292728297609187e-02	1.259421139634116782e-01
5.758290074503495271e+04	6.186189253822966805e-01	1.394473842406525055e-01
5.758505369772802806e+04	2.080566270437826049e+00	1.374263619332638520e-01
5.758619458747888712e+04	-1.325957584302241088e+00	1.453168506419035555e-01
5.758716493511012959e+04	-1.134639263792571739e-01	1.285372304516196329e-01
5.758802168761626672e+04	3.794127089317100854e-02	1.275180626439797738e-01
5.758888113703740964e+04	-1.642490441194190964e-01	1.390549817535745858e-01
5.759106345508817321e+04	-5.239025140408877235e-01	1.479439089731565959e-01
5.759196758506730839e+04	-5.654855443534643200e-01	1.490743656081044144e-01
5.759304090815815289e+04	-8.056984005089056211e-01	1.337044354530119994e-01
5.759395444633371517e+04	6.107822889907161823e-01	1.373867595914958495e-01
5.759684970819564478e+04	-1.300888529842541885e+00	1.720116725264023427e-01
5.759790455097411905e+04	5.421680143500928750e-01	1.450553753151455350e-01
5.759885786198528513e+04	8.811149238583126930e-01	1.447877458776077597e-01
5.760010594305113773e+04	-7.944678194246463931e-01	1.384216416574406416e-01
5.760091518600507698e+04	-1.642492003993009320e+00	1.511002534222193050e-01
5.760204808159654931e+04	1.252939475007266878e+00	1.293963490453464982e-01
5.760293135218974203e+04	-5.559563357733559030e-01	1.317523285331518579e-01
5.760385330721769424e+04	-5.566385406221208143e-01	1.382034558446597894e-01
5.760500418120237009e+04	-4.236425247043555942e-01	1.412139328691167373e-01
5.760685064644357044e+04	3.895584038835053775e-02	1.822418701845230082e-01
5.760784435736531304e+04	-2.968325028169616076e-02	1.562695388542375274e-01
5.760899418960297771e+04	-7.902597167462275252e-01	1.310010865721875362e-01
5.761002709803861217e+04	-7.198457198415368907e-01	1.364303682513367810e-01
5.761397224106359499e+04	-1.400229683554528037e-01	1.337354742215349779e-01
5.761488052381110174e+04	1.423926249247582376e+00	1.339214895757588064e-01
5.761700769548760582e+04	-9.480382243457334823e-01	1.270771110487419753e-01
5.761803083072757727e+04	3.447042978376657629e-02	1.269085413499760617e-01
5.761910084565499710e+04	7.616314549622202890e-01	1.252688010716593026e-01
5.762014512969579664e+04	-5.192273330400922760e-01	1.279861935156427766e-01
5.762101336721856205e+04	-7.030731847680122826e-01	1.271406425600251355e-01
5.762295897651654377e+04	-7.850901589035430561e-02	1.349785602402086837e-01
5.762399710704420431e+04	-7.204901019667389050e-01	1.333803203747517263e-01
5.762613711658005195e+04	-3.493047494978753775e-01	1.269752844595468388e-01
5.762711244403936871e+04	8.532833327518041244e-01	1.263752187656434212e-01
5.762792555841694411e+04	-2.913273028894103334e-01	1.626878554691943701e-01
5.763014019060130522e+04	1.587629576059015335e-01	1.523081471053811531e-01
5.763102223904115817e+04	3.285309123640089979e-02	1.322717393494902416e-01
5.763422346636503062e+04	-7.076158191129024999e-01	1.379551796896679450e-01
5.763588511679249496e+04	5.516852902638085254e-01	1.369730997364411451e-01
5.763705418471936719e+04	7.407485550955748010e-01	1.276264407070205886e-01
5.763805222087709262e+04	4.342761450142695878e-01	1.269028297606749900e-01
5.763908896134346287e+04	-4.702728628317522919e-01	1.287672298193637821e-01
5.764012662455676764e+04	-9.753387112485789601e-01	1.300799307740825306e-01
5.764113491525562858e+04	-1.791694640535901328e-01	1.307435255801379370e-01
5.764215998658012541e+04	-1.994252879648676924e-01	1.301010791858107918e-01
5.764406767281886277e+04	-3.144014487602007080e-01	1.333126587695966092e-01
5.764516455296331696e+04	-8.786490133891078358e-01	1.336775095211081565e-01
5.764608565801179066e+04	1.264900368167261036e-01	1.251758425645791706e-01
5.764714667590917088e+04	-1.173198655241520783e-01	1.272806068546487868e-01
5.764786274857041280e+04	-6.642179432046653176e-01	1.374604117930552094e-01
5.764905393577834184e+04	-7.297515338879350111e-01	1.257312301469065419e-01
5.765008464869584714e+04	3.728363408056338812e-01	1.260173899961452570e-01
5.765102943475004577e+04	8.255424562104103359e-01	1.260448690642736458e-01
5.765389978566686477e+04	2.294941543970594466e-01	1.337559536509927427e-01
5.765509361630025523e+04	1.088900208806435899e-01	1.253178624816488618e-01
5.765601933330369502e+04	-1.080800301068638447e+00	1.257019027704233682e-01
5.765695122422647546e+04	-3.643317164628712135e-02	1.281713379372209083e-01
5.765788263197246852e+04	6.824029829277691306e-01	1.349446494540001429e-01
5.765889512496081443e+04	-1.724655002180202956e+00	1.335178847183191853e-01
5.766096116685865127e+04	-1.819404886996807136e-01	1.297613503793745571e-01
5.766397501984203700e+04	-8.474469619779050333e-01	1.258709197579105099e-01
5.766809669133147690e+04	8.243748293226289547e-01	1.281762239222671573e-01
5.767113183184869558e+04	5.552197363024760079e-01	1.284413130581618379e-01
5.767311278449150268e+04	-9.416574337817706919e-02	1.274040788405430835e-01
5.767516679496151482e+04	-9.036815442431027634e-01	1.316756582416867827e-01
5.767592402414281241e+04	-5.466512688989695334e-01	1.353252802879786887e-01
5.769096347315367166e+04	4.598914420492299371e-01	1.290670478371561125e-01
5.769988893022521370e+04	6.263548396688634057e-02	1.406421871940523316e-01
5.770093621725602861e+04	3.773626192252663714e-01	1.319690567167133011e-01
5.770214208906410931e+04	-1.632082198888369362e-01	1.324361225191043046e-01
5.770315391201513557e+04	-8.914949207153455291e-01	1.337057328670199496e-01
5.770408915387626621e+04	-1.555605059653437650e-01	1.289715476502062141e-01
5.770601144931394083e+04	2.401286952608288061e-01	1.286836310973450415e-01
5.770914054572659370e+04	8.055852255897022474e-02	1.351516073878133162e-01
5.771909878420423775e+04	-8.604786062198037655e-01	1.303532805868554689e-01
5.771999088318214490e+04	4.859001975346437519e-01	1.301740064133141972e-01
5.772306707531688153e+04	-2.313567548501822557e-01	1.298894328830847433e-01
5.772805388435740315e+04	-1.058826188225527432e+00	1.301178147902184723e-01
5.772904548832178261e+04	7.073665799421000600e-01	1.297218215208733316e-01
5.773105045942693687e+04	-6.551745935765573847e-01	1.298605593960147908e-01
5.773314386187310447e+04	-9.731392363610176233e-01	1.341628462858993343e-01
5.773400620847655955e+04	3.158614911731341124e-01	1.284363869247789058e-01
5.773600952689809492e+04	6.950314303089371037e-01	1.284355587417329858e-01
5.773697794537823938e+04	-6.920198018203187473e-01	1.218019399451447243e-01
5.773807017627986352e+04	3.496665276847181758e-01	1.267513719405384542e-01
5.773903011463936127e+04	-9.600285338072502839e-01	1.268637102316960419e-01
5.775005882862828730e+04	-8.499635889246910381e-01	1.411094978543327161e-01
5.775700438329733879e+04	3.698432944677954026e-01	1.288139848930388021e-01
5.775997528764689923e+04	-2.741430554635684302e-01	1.349982990888485002e-01
5.776300933560136036e+04	-8.538625121883178792e-01	1.311889766530111578e-01
5.776408968651931355e+04	1.075117385339297016e-02	1.299542165443100805e-01
5.776913625712603971e+04	-1.695677688639598557e-01	1.352493281912483802e-01
5.777009135582054296e+04	4.473333355042470316e-01	1.320083698343585965e-01
5.777293055611798627e+04	-5.452900421436588374e-01	1.399017620397508266e-01
5.777394901874445350e+04	-1.106053103374708968e+00	1.387365755249237997e-01
5.777497904243520316e+04	1.197228498542010300e+00	1.330451979112994565e-01
5.777706281731610216e+04	-4.541720559486321918e-01	1.306917759085962916e-01
5.777813123728211940e+04	3.557947005446138178e-01	1.328784700020863296e-01
5.777891405756099266e+04	1.068172180024841822e+00	1.407417783119061239e-01
5.778802617254096549e+04	1.099095344398861585e-01	1.311462046198685616e-01
5.778892426221027563e+04	1.459941628983294493e+00	1.386631507179365008e-01
5.778991683228460170e+04	-1.294207493261890107e+00	1.401013527017703764e-01
5.779095278108432831e+04	-5.742702919031543729e-01	1.349055528471261589e-01
